  2.00100000E+01  0.00000000E+00  2.35163160E-07
  2.00900000E+01  0.00000000E+00  2.23047865E-07
  2.01700000E+01  0.00000000E+00  2.11549401E-07
  2.02500000E+01  0.00000000E+00  2.00635733E-07
  2.03300000E+01  0.00000000E+00  1.90276476E-07
  2.04100000E+01  0.00000000E+00  1.80442813E-07
  2.04900000E+01  0.00000000E+00  1.71107408E-07
  2.05700000E+01  0.00000000E+00  1.62244329E-07
  2.06500000E+01  0.00000000E+00  1.53828979E-07
  2.07300000E+01  0.00000000E+00  1.45838019E-07
  2.08100000E+01  0.00000000E+00  1.38249306E-07
  2.08900000E+01  0.00000000E+00  1.31041829E-07
  2.09700000E+01  0.00000000E+00  1.24195649E-07
  2.10500000E+01  0.00000000E+00  1.17691843E-07
  2.11300000E+01  0.00000000E+00  1.11512451E-07
  2.12100000E+01  0.00000000E+00  1.05640424E-07
  2.12900000E+01  0.00000000E+00  1.00059575E-07
  2.13700000E+01  0.00000000E+00  9.47545373E-08
  2.14500000E+01  0.00000000E+00  8.97107154E-08
  2.15300000E+01  0.00000000E+00  8.49142487E-08
  2.16100000E+01  0.00000000E+00  8.03519702E-08
  2.16900000E+01  0.00000000E+00  7.60113701E-08
  2.17700000E+01  0.00000000E+00  7.18805604E-08
  2.18500000E+01  0.00000000E+00  6.79482417E-08
  2.19300000E+01  0.00000000E+00  6.42036716E-08
  2.20100000E+01  0.00000000E+00  6.06366346E-08
  2.20900000E+01  0.00000000E+00  5.72374135E-08
  2.21700000E+01  0.00000000E+00  5.39967623E-08
  2.22500000E+01  0.00000000E+00  5.09058805E-08
  2.23300000E+01  0.00000000E+00  4.79563888E-08
  2.24100000E+01  0.00000000E+00  4.51403052E-08
  2.24900000E+01  0.00000000E+00  4.24500238E-08
  2.25700000E+01  0.00000000E+00  3.98782928E-08
  2.26500000E+01  0.00000000E+00  3.74181951E-08
  2.27300000E+01  0.00000000E+00  3.50631291E-08
  2.28100000E+01  0.00000000E+00  3.28067902E-08
  2.28900000E+01  0.00000000E+00  3.06431541E-08
  2.29700000E+01  0.00000000E+00  2.85664596E-08
  2.30500000E+01  0.00000000E+00  2.65711935E-08
  2.31300000E+01  0.00000000E+00  2.46520749E-08
  2.32100000E+01  0.00000000E+00  2.28040416E-08
  2.32900000E+01  0.00000000E+00  2.10222358E-08
  2.33700000E+01  0.00000000E+00  1.93019912E-08
  2.34500000E+01  0.00000000E+00  1.76388203E-08
  2.35300000E+01  0.00000000E+00  1.60284025E-08
  2.36100000E+01  0.00000000E+00  1.44665726E-08
  2.36900000E+01  0.00000000E+00  1.29493094E-08
  2.37700000E+01  0.00000000E+00  1.14727255E-08
  2.38500000E+01  0.00000000E+00  1.00330563E-08
  2.39300000E+01  0.00000000E+00  8.62665099E-09
  2.40100000E+01  0.00000000E+00  7.24996233E-09
  2.40900000E+01  0.00000000E+00  5.89953767E-09
  2.41700000E+01  0.00000000E+00  4.57200995E-09
  2.42500000E+01  0.00000000E+00  3.26408905E-09
  2.43300000E+01  0.00000000E+00  1.97255332E-09
  2.44100000E+01  0.00000000E+00  6.94241408E-10
  2.44900000E+01  0.00000000E+00 -5.73955795E-10
  2.45700000E+01  0.00000000E+00 -1.83510294E-09
  2.46500000E+01  0.00000000E+00 -3.09222793E-09
  2.47300000E+01  0.00000000E+00 -4.34832939E-09
  2.48100000E+01  0.00000000E+00 -5.60638414E-09
  2.48900000E+01  0.00000000E+00 -6.86935445E-09
  2.49700000E+01  0.00000000E+00 -8.14019531E-09
